id,openstates_district
ocd-division/country:us/state:in/sldl:100,in-lower-100
ocd-division/country:us/state:in/sldl:10,in-lower-10
ocd-division/country:us/state:in/sldl:11,in-lower-11
ocd-division/country:us/state:in/sldl:1,in-lower-1
ocd-division/country:us/state:in/sldl:12,in-lower-12
ocd-division/country:us/state:in/sldl:13,in-lower-13
ocd-division/country:us/state:in/sldl:14,in-lower-14
ocd-division/country:us/state:in/sldl:15,in-lower-15
ocd-division/country:us/state:in/sldl:16,in-lower-16
ocd-division/country:us/state:in/sldl:17,in-lower-17
ocd-division/country:us/state:in/sldl:18,in-lower-18
ocd-division/country:us/state:in/sldl:19,in-lower-19
ocd-division/country:us/state:in/sldl:20,in-lower-20
ocd-division/country:us/state:in/sldl:21,in-lower-21
ocd-division/country:us/state:in/sldl:2,in-lower-2
ocd-division/country:us/state:in/sldl:22,in-lower-22
ocd-division/country:us/state:in/sldl:23,in-lower-23
ocd-division/country:us/state:in/sldl:24,in-lower-24
ocd-division/country:us/state:in/sldl:25,in-lower-25
ocd-division/country:us/state:in/sldl:26,in-lower-26
ocd-division/country:us/state:in/sldl:27,in-lower-27
ocd-division/country:us/state:in/sldl:28,in-lower-28
ocd-division/country:us/state:in/sldl:29,in-lower-29
ocd-division/country:us/state:in/sldl:30,in-lower-30
ocd-division/country:us/state:in/sldl:31,in-lower-31
ocd-division/country:us/state:in/sldl:3,in-lower-3
ocd-division/country:us/state:in/sldl:32,in-lower-32
ocd-division/country:us/state:in/sldl:33,in-lower-33
ocd-division/country:us/state:in/sldl:34,in-lower-34
ocd-division/country:us/state:in/sldl:35,in-lower-35
ocd-division/country:us/state:in/sldl:36,in-lower-36
ocd-division/country:us/state:in/sldl:37,in-lower-37
ocd-division/country:us/state:in/sldl:38,in-lower-38
ocd-division/country:us/state:in/sldl:39,in-lower-39
ocd-division/country:us/state:in/sldl:40,in-lower-40
ocd-division/country:us/state:in/sldl:41,in-lower-41
ocd-division/country:us/state:in/sldl:4,in-lower-4
ocd-division/country:us/state:in/sldl:42,in-lower-42
ocd-division/country:us/state:in/sldl:43,in-lower-43
ocd-division/country:us/state:in/sldl:44,in-lower-44
ocd-division/country:us/state:in/sldl:45,in-lower-45
ocd-division/country:us/state:in/sldl:46,in-lower-46
ocd-division/country:us/state:in/sldl:47,in-lower-47
ocd-division/country:us/state:in/sldl:48,in-lower-48
ocd-division/country:us/state:in/sldl:49,in-lower-49
ocd-division/country:us/state:in/sldl:50,in-lower-50
ocd-division/country:us/state:in/sldl:51,in-lower-51
ocd-division/country:us/state:in/sldl:5,in-lower-5
ocd-division/country:us/state:in/sldl:52,in-lower-52
ocd-division/country:us/state:in/sldl:53,in-lower-53
ocd-division/country:us/state:in/sldl:54,in-lower-54
ocd-division/country:us/state:in/sldl:55,in-lower-55
ocd-division/country:us/state:in/sldl:56,in-lower-56
ocd-division/country:us/state:in/sldl:57,in-lower-57
ocd-division/country:us/state:in/sldl:58,in-lower-58
ocd-division/country:us/state:in/sldl:59,in-lower-59
ocd-division/country:us/state:in/sldl:60,in-lower-60
ocd-division/country:us/state:in/sldl:61,in-lower-61
ocd-division/country:us/state:in/sldl:6,in-lower-6
ocd-division/country:us/state:in/sldl:62,in-lower-62
ocd-division/country:us/state:in/sldl:63,in-lower-63
ocd-division/country:us/state:in/sldl:64,in-lower-64
ocd-division/country:us/state:in/sldl:65,in-lower-65
ocd-division/country:us/state:in/sldl:66,in-lower-66
ocd-division/country:us/state:in/sldl:67,in-lower-67
ocd-division/country:us/state:in/sldl:68,in-lower-68
ocd-division/country:us/state:in/sldl:69,in-lower-69
ocd-division/country:us/state:in/sldl:70,in-lower-70
ocd-division/country:us/state:in/sldl:71,in-lower-71
ocd-division/country:us/state:in/sldl:7,in-lower-7
ocd-division/country:us/state:in/sldl:72,in-lower-72
ocd-division/country:us/state:in/sldl:73,in-lower-73
ocd-division/country:us/state:in/sldl:74,in-lower-74
ocd-division/country:us/state:in/sldl:75,in-lower-75
ocd-division/country:us/state:in/sldl:76,in-lower-76
ocd-division/country:us/state:in/sldl:77,in-lower-77
ocd-division/country:us/state:in/sldl:78,in-lower-78
ocd-division/country:us/state:in/sldl:79,in-lower-79
ocd-division/country:us/state:in/sldl:80,in-lower-80
ocd-division/country:us/state:in/sldl:81,in-lower-81
ocd-division/country:us/state:in/sldl:8,in-lower-8
ocd-division/country:us/state:in/sldl:82,in-lower-82
ocd-division/country:us/state:in/sldl:83,in-lower-83
ocd-division/country:us/state:in/sldl:84,in-lower-84
ocd-division/country:us/state:in/sldl:85,in-lower-85
ocd-division/country:us/state:in/sldl:86,in-lower-86
ocd-division/country:us/state:in/sldl:87,in-lower-87
ocd-division/country:us/state:in/sldl:88,in-lower-88
ocd-division/country:us/state:in/sldl:89,in-lower-89
ocd-division/country:us/state:in/sldl:90,in-lower-90
ocd-division/country:us/state:in/sldl:91,in-lower-91
ocd-division/country:us/state:in/sldl:9,in-lower-9
ocd-division/country:us/state:in/sldl:92,in-lower-92
ocd-division/country:us/state:in/sldl:93,in-lower-93
ocd-division/country:us/state:in/sldl:94,in-lower-94
ocd-division/country:us/state:in/sldl:95,in-lower-95
ocd-division/country:us/state:in/sldl:96,in-lower-96
ocd-division/country:us/state:in/sldl:97,in-lower-97
ocd-division/country:us/state:in/sldl:98,in-lower-98
ocd-division/country:us/state:in/sldl:99,in-lower-99
ocd-division/country:us/state:in/sldu:10,in-upper-10
ocd-division/country:us/state:in/sldu:11,in-upper-11
ocd-division/country:us/state:in/sldu:1,in-upper-1
ocd-division/country:us/state:in/sldu:12,in-upper-12
ocd-division/country:us/state:in/sldu:13,in-upper-13
ocd-division/country:us/state:in/sldu:14,in-upper-14
ocd-division/country:us/state:in/sldu:15,in-upper-15
